listing_id,original_file,new_file,original_extension,status,resized,width,height,message
BA_SK_025,data\raw\images\BA_SK_025\BA_SK_025_img_06.jpg,data\raw\images\BA_SK_025\BA_SK_025_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_025,data\raw\images\BA_SK_025\BA_SK_025_img_07.jpg,data\raw\images\BA_SK_025\BA_SK_025_img_07.jpg,.jpg,converted,False,720,960,Success
BA_SK_025,data\raw\images\BA_SK_025\BA_SK_025_img_08.jpg,data\raw\images\BA_SK_025\BA_SK_025_img_08.jpg,.jpg,converted,False,720,960,Success
BA_SK_026,data\raw\images\BA_SK_026\BA_SK_026_img_01.jpg,data\raw\images\BA_SK_026\BA_SK_026_img_01.jpg,.jpg,converted,False,960,720,Success
BA_SK_026,data\raw\images\BA_SK_026\BA_SK_026_img_02.jpg,data\raw\images\BA_SK_026\BA_SK_026_img_02.jpg,.jpg,converted,False,960,720,Success
BA_SK_026,data\raw\images\BA_SK_026\BA_SK_026_img_03.jpg,data\raw\images\BA_SK_026\BA_SK_026_img_03.jpg,.jpg,converted,False,960,720,Success
BA_SK_026,data\raw\images\BA_SK_026\BA_SK_026_img_04.jpg,data\raw\images\BA_SK_026\BA_SK_026_img_04.jpg,.jpg,converted,False,960,720,Success
BA_SK_026,data\raw\images\BA_SK_026\BA_SK_026_img_05.jpg,data\raw\images\BA_SK_026\BA_SK_026_img_05.jpg,.jpg,converted,False,960,720,Success
BA_SK_026,data\raw\images\BA_SK_026\BA_SK_026_img_06.jpg,data\raw\images\BA_SK_026\BA_SK_026_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_026,data\raw\images\BA_SK_026\BA_SK_026_img_07.jpg,data\raw\images\BA_SK_026\BA_SK_026_img_07.jpg,.jpg,converted,False,960,720,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_01.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_01.jpg,.jpg,converted,False,960,720,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_02.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_02.jpg,.jpg,converted,False,960,720,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_03.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_03.jpg,.jpg,converted,False,960,720,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_04.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_04.jpg,.jpg,converted,False,960,720,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_05.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_05.jpg,.jpg,converted,False,960,720,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_06.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_07.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_07.jpg,.jpg,converted,False,960,720,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_08.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_08.jpg,.jpg,converted,False,720,960,Success
BA_SK_027,data\raw\images\BA_SK_027\BA_SK_027_img_09.jpg,data\raw\images\BA_SK_027\BA_SK_027_img_09.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_01.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_01.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_02.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_02.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_03.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_03.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_04.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_04.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_05.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_05.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_06.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_07.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_07.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_08.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_08.jpg,.jpg,converted,False,720,960,Success
BA_SK_028,data\raw\images\BA_SK_028\BA_SK_028_img_09.jpg,data\raw\images\BA_SK_028\BA_SK_028_img_09.jpg,.jpg,converted,False,720,960,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_01.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_01.jpg,.jpg,converted,False,720,960,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_02.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_02.jpg,.jpg,converted,False,960,720,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_03.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_03.jpg,.jpg,converted,False,960,720,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_04.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_04.jpg,.jpg,converted,False,960,720,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_05.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_05.jpg,.jpg,converted,False,720,960,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_06.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_07.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_07.jpg,.jpg,converted,False,720,960,Success
BA_SK_029,data\raw\images\BA_SK_029\BA_SK_029_img_08.jpg,data\raw\images\BA_SK_029\BA_SK_029_img_08.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_01.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_01.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_02.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_02.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_03.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_03.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_04.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_04.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_05.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_05.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_06.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_07.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_07.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_08.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_08.jpg,.jpg,converted,False,720,960,Success
BA_SK_030,data\raw\images\BA_SK_030\BA_SK_030_img_09.jpg,data\raw\images\BA_SK_030\BA_SK_030_img_09.jpg,.jpg,converted,False,720,960,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_01.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_01.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_02.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_02.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_03.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_03.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_04.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_04.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_05.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_05.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_06.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_06.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_07.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_07.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_08.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_08.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_09.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_09.jpg,.jpg,converted,False,960,640,Success
BA_SK_031,data\raw\images\BA_SK_031\BA_SK_031_img_10.jpg,data\raw\images\BA_SK_031\BA_SK_031_img_10.jpg,.jpg,converted,False,960,640,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_01.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_01.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_02.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_02.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_03.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_03.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_04.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_04.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_05.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_05.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_06.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_07.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_07.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_08.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_08.jpg,.jpg,converted,False,720,960,Success
BA_SK_032,data\raw\images\BA_SK_032\BA_SK_032_img_09.jpg,data\raw\images\BA_SK_032\BA_SK_032_img_09.jpg,.jpg,converted,False,720,960,Success
BA_SK_033,data\raw\images\BA_SK_033\BA_SK_033_img_01.jpg,data\raw\images\BA_SK_033\BA_SK_033_img_01.jpg,.jpg,converted,False,720,960,Success
BA_SK_033,data\raw\images\BA_SK_033\BA_SK_033_img_02.jpg,data\raw\images\BA_SK_033\BA_SK_033_img_02.jpg,.jpg,converted,False,960,720,Success
BA_SK_033,data\raw\images\BA_SK_033\BA_SK_033_img_03.jpg,data\raw\images\BA_SK_033\BA_SK_033_img_03.jpg,.jpg,converted,False,960,720,Success
BA_SK_033,data\raw\images\BA_SK_033\BA_SK_033_img_04.jpg,data\raw\images\BA_SK_033\BA_SK_033_img_04.jpg,.jpg,converted,False,960,720,Success
BA_SK_033,data\raw\images\BA_SK_033\BA_SK_033_img_05.jpg,data\raw\images\BA_SK_033\BA_SK_033_img_05.jpg,.jpg,converted,False,720,960,Success
BA_SK_033,data\raw\images\BA_SK_033\BA_SK_033_img_06.jpg,data\raw\images\BA_SK_033\BA_SK_033_img_06.jpg,.jpg,converted,False,720,960,Success
BA_SK_033,data\raw\images\BA_SK_033\BA_SK_033_img_07.jpg,data\raw\images\BA_SK_033\BA_SK_033_img_07.jpg,.jpg,converted,False,720,960,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_01.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_01.jpg,.jpg,converted,False,960,640,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_02.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_02.jpg,.jpg,converted,False,960,640,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_03.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_03.jpg,.jpg,converted,False,960,640,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_04.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_04.jpg,.jpg,converted,False,960,640,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_05.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_05.jpg,.jpg,converted,False,960,640,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_06.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_06.jpg,.jpg,converted,False,960,640,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_07.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_07.jpg,.jpg,converted,False,960,640,Success
BA_SK_034,data\raw\images\BA_SK_034\BA_SK_034_img_08.jpg,data\raw\images\BA_SK_034\BA_SK_034_img_08.jpg,.jpg,converted,False,960,640,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_01.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_01.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_01.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_02.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_02.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_03.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_02.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_04.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_03.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_05.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_03.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_06.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_04.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_07.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_04.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_08.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_05.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_09.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_05.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_10.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_06.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_11.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_06.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_12.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_07.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_13.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_07.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_14.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_08.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_15.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_08.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_16.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_09.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_17.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_09.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_18.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_10.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_19.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_10.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_20.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_11.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_21.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_11.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_22.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_12.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_23.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_12.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_24.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_13.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_25.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_13.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_26.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_14.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_27.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_14.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_28.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_15.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_29.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_15.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_30.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_16.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_31.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_16.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_32.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_17.HEIC,data\raw\images\VIE_A_001\VIE_A_001_img_33.jpg,.heic,converted,True,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_17.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_34.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_18.jpg,data\raw\images\VIE_A_001\VIE_A_001_img_35.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_001,data\raw\images\VIE_A_001\VIE_A_001_img_18.png,data\raw\images\VIE_A_001\VIE_A_001_img_36.jpg,.png,converted,False,767,587,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_01.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_01.jpg,.jpg,converted,False,1125,1472,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_02.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_02.jpg,.jpg,converted,False,1125,1481,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_03.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_03.jpg,.jpg,converted,False,1125,1458,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_04.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_04.jpg,.jpg,converted,False,1125,1508,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_05.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_05.jpg,.jpg,converted,False,1125,1486,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_06.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_06.jpg,.jpg,converted,False,1125,1489,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_07.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_07.jpg,.jpg,converted,False,1125,1474,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_08.JPG,data\raw\images\VIE_A_002\VIE_A_002_img_08.jpg,.jpg,converted,False,1125,1472,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_09.jpg,data\raw\images\VIE_A_002\VIE_A_002_img_09.jpg,.jpg,converted,False,902,818,Success
VIE_A_002,data\raw\images\VIE_A_002\VIE_A_002_img_09.png,data\raw\images\VIE_A_002\VIE_A_002_img_10.jpg,.png,converted,False,902,818,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_01.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_01.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_01.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_02.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_02.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_03.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_02.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_04.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_03.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_05.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_03.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_06.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_04.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_07.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_04.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_08.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_05.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_09.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_05.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_10.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_06.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_11.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_06.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_12.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_07.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_13.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_07.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_14.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_08.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_15.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_08.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_16.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_09.HEIC,data\raw\images\VIE_A_003\VIE_A_003_img_17.jpg,.heic,converted,True,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_09.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_18.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_10.jpg,data\raw\images\VIE_A_003\VIE_A_003_img_19.jpg,.jpg,converted,False,1200,1600,Success
VIE_A_003,data\raw\images\VIE_A_003\VIE_A_003_img_10.png,data\raw\images\VIE_A_003\VIE_A_003_img_20.jpg,.png,converted,False,902,818,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_01.JPG,data\raw\images\VIE_A_004\VIE_A_004_img_01.jpg,.jpg,converted,True,1600,1200,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_02.JPG,data\raw\images\VIE_A_004\VIE_A_004_img_02.jpg,.jpg,converted,True,1600,1200,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_03.JPG,data\raw\images\VIE_A_004\VIE_A_004_img_03.jpg,.jpg,converted,True,1600,1200,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_04.JPG,data\raw\images\VIE_A_004\VIE_A_004_img_04.jpg,.jpg,converted,True,1600,1200,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_05.JPG,data\raw\images\VIE_A_004\VIE_A_004_img_05.jpg,.jpg,converted,True,1600,1200,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_06.JPG,data\raw\images\VIE_A_004\VIE_A_004_img_06.jpg,.jpg,converted,True,1600,1200,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_07.jpg,data\raw\images\VIE_A_004\VIE_A_004_img_07.jpg,.jpg,converted,False,676,579,Success
VIE_A_004,data\raw\images\VIE_A_004\VIE_A_004_img_07.png,data\raw\images\VIE_A_004\VIE_A_004_img_08.jpg,.png,converted,False,676,579,Success
VIE_A_005,data\raw\images\VIE_A_005\VIE_A_005_img_01.JPG,data\raw\images\VIE_A_005\VIE_A_005_img_01.jpg,.jpg,converted,False,1125,1473,Success
VIE_A_005,data\raw\images\VIE_A_005\VIE_A_005_img_02.JPG,data\raw\images\VIE_A_005\VIE_A_005_img_02.jpg,.jpg,converted,False,1125,1486,Success
VIE_A_005,data\raw\images\VIE_A_005\VIE_A_005_img_03.JPG,data\raw\images\VIE_A_005\VIE_A_005_img_03.jpg,.jpg,converted,False,1039,1349,Success
VIE_A_005,data\raw\images\VIE_A_005\VIE_A_005_img_04.JPG,data\raw\images\VIE_A_005\VIE_A_005_img_04.jpg,.jpg,converted,False,1125,1345,Success
VIE_A_005,data\raw\images\VIE_A_005\VIE_A_005_img_05.JPG,data\raw\images\VIE_A_005\VIE_A_005_img_05.jpg,.jpg,converted,False,1125,1357,Success
VIE_A_005,data\raw\images\VIE_A_005\VIE_A_005_img_06.JPG,data\raw\images\VIE_A_005\VIE_A_005_img_06.jpg,.jpg,converted,False,1124,1400,Success
